"Datum","Bewoelkung","Temperatur","Windgeschwindigkeit","Wettercode","id","Umsatz","Warengruppe","KielerWoche","Wochentag","Feiertag","Art_des_Feiertags","Kreuzfahrtschiffe","Jahreszeit","Fussballspiel","Flohmarkt","Handballspiele","Ferien","RollingMean_temp","Diff_temp","RollingMean_wind","Diff_wind","RollingMean_bewoelkung","Diff_bewoelkung","Temperaturkategorie","Wettercode_imp","Wettercode_imp.1","Bewoelkung_imp"
2013-07-22,"0",17.8375,17.8375,"21",1307225,356.484067206325,5,0,"Montag",0,"Kein Feiertag",2,"Sommer",0,0,0,1,26.1785714285714,-0.0785714285714292,8.71428571428571,0.285714285714286,NA,NA,"hoch",TRUE,TRUE,FALSE
2013-07-23,"0",15,15,"21",1307231,110.315246796665,1,0,"Dienstag",0,"Kein Feiertag",0,"Sommer",0,0,0,1,25.975,-1.025,9.28571428571429,2.71428571428571,NA,NA,"hoch",TRUE,TRUE,FALSE
2013-07-23,"0",17.8375,17.8375,"61",1307232,691.043662205889,2,0,"Dienstag",0,"Kein Feiertag",0,"Sommer",0,0,0,1,25.7714285714286,-0.821428571428573,9.85714285714286,2.14285714285714,NA,NA,"hoch",TRUE,TRUE,FALSE
2013-07-23,"0",15,15,"21",1307233,323.301431663341,3,0,"Dienstag",0,"Kein Feiertag",0,"Sommer",0,0,0,1,25.6071428571429,-0.657142857142858,10.2857142857143,1.71428571428571,NA,NA,"hoch",TRUE,TRUE,FALSE
2013-07-23,"0",17.8375,17.8375,"61",1307234,70.5290024618065,4,0,"Dienstag",0,"Kein Feiertag",0,"Sommer",0,0,0,1,25.4428571428571,-0.492857142857144,10.7142857142857,1.28571428571429,NA,NA,"hoch",TRUE,TRUE,FALSE
2013-07-23,"0",15,15,"61",1307235,316.29681714496,5,0,"Dienstag",0,"Kein Feiertag",0,"Sommer",0,0,0,1,25.2785714285714,-0.328571428571429,11.1428571428571,0.857142857142858,NA,NA,"hoch",TRUE,TRUE,FALSE
2013-07-24,"3",17.8375,17.8375,"21",1307241,141.891908195545,1,0,"Mittwoch",0,"Kein Feiertag",1,"Sommer",0,0,0,1,24.9892857142857,-0.914285714285715,11.4285714285714,-0.428571428571429,NA,NA,"hoch",TRUE,TRUE,FALSE
2013-07-24,"3",15,15,"61",1307242,698.340862077002,2,0,"Mittwoch",0,"Kein Feiertag",1,"Sommer",0,0,0,1,24.7,-0.625,11.7142857142857,-0.714285714285714,NA,NA,"hoch",TRUE,TRUE,FALSE
2013-07-24,"3",17.8375,17.8375,"0",1307243,328.023102507764,3,0,"Mittwoch",0,"Kein Feiertag",1,"Sommer",0,0,0,1,24.575,-0.5,11.5714285714286,-0.571428571428571,NA,NA,"hoch",TRUE,TRUE,FALSE
2013-07-24,"3",15,15,"68",1307244,83.5816326885927,4,0,"Mittwoch",0,"Kein Feiertag",1,"Sommer",0,0,0,1,24.45,-0.375,11.4285714285714,-0.428571428571429,NA,NA,"hoch",TRUE,TRUE,FALSE
2013-07-24,"3",17.8375,17.8375,"10",1307245,327.339400651794,5,0,"Mittwoch",0,"Kein Feiertag",1,"Sommer",0,0,0,1,24.325,-0.25,11.2857142857143,-0.285714285714286,NA,NA,"hoch",TRUE,TRUE,FALSE
2013-07-25,"2",15,15,"5",1307251,167.701216640907,1,0,"Donnerstag",0,"Kein Feiertag",0,"Sommer",0,0,0,1,24.0589285714286,-0.971428571428572,10.8571428571429,-1.85714285714286,NA,NA,"hoch",TRUE,TRUE,FALSE
2013-07-25,"2",17.8375,17.8375,"0",1307252,681.250768331783,2,0,"Donnerstag",0,"Kein Feiertag",0,"Sommer",0,0,0,1,23.7928571428571,-0.705357142857142,10.4285714285714,-1.42857142857143,NA,NA,"hoch",TRUE,TRUE,FALSE
2013-07-25,"2",15,15,"0",1307253,280.809721012322,3,0,"Donnerstag",0,"Kein Feiertag",0,"Sommer",0,0,0,1,23.6517857142857,-0.564285714285713,10.1428571428571,-1.14285714285714,NA,NA,"hoch",TRUE,TRUE,FALSE
2013-07-25,"2",17.8375,17.8375,"5",1307254,65.8902979709521,4,0,"Donnerstag",0,"Kein Feiertag",0,"Sommer",0,0,0,1,23.5107142857143,-0.423214285714288,9.85714285714286,-0.857142857142858,NA,NA,"hoch",TRUE,TRUE,FALSE
2013-07-25,"2",15,15,"61",1307255,303.192537586556,5,0,"Donnerstag",0,"Kein Feiertag",0,"Sommer",0,0,0,1,23.3696428571429,-0.282142857142858,9.57142857142857,-0.571428571428571,NA,NA,"hoch",TRUE,TRUE,FALSE
2013-07-26,"3",17.8375,17.8375,"0",1307261,147.272084366206,1,0,"Freitag",0,"Kein Feiertag",0,"Sommer",0,0,0,1,23.825,3.4375,8.85714285714286,-2.85714285714286,NA,NA,"hoch",TRUE,TRUE,FALSE
2013-07-26,"3",15,15,"95",1307262,718.016648132155,2,0,"Freitag",0,"Kein Feiertag",0,"Sommer",0,0,0,1,24.2803571428571,2.98214285714286,8.14285714285714,-2.14285714285714,NA,NA,"hoch",TRUE,TRUE,FALSE
2013-07-26,"3",17.8375,17.8375,"5",1307263,352.293883343641,3,0,"Freitag",0,"Kein Feiertag",0,"Sommer",0,0,0,1,24.8767857142857,2.38571428571429,7.71428571428571,-1.71428571428571,NA,NA,"hoch",TRUE,TRUE,FALSE
2013-07-26,"3",15,15,"61",1307264,53.1984562311259,4,0,"Freitag",0,"Kein Feiertag",0,"Sommer",0,0,0,1,25.4732142857143,1.78928571428571,7.28571428571429,-1.28571428571429,NA,NA,"hoch",TRUE,TRUE,FALSE
2013-07-26,"3",17.8375,17.8375,"61",1307265,331.522091778847,5,0,"Freitag",0,"Kein Feiertag",0,"Sommer",0,0,0,1,26.0696428571429,1.19285714285714,6.85714285714286,-0.857142857142857,NA,NA,"hoch",TRUE,TRUE,FALSE
2013-07-27,"1",15,15,"71",1307271,161.403357795112,1,0,"Samstag",0,"Kein Feiertag",1,"Sommer",0,0,0,1,26.5089285714286,-0.346428571428568,7,3,NA,NA,"hoch",TRUE,TRUE,FALSE
2013-07-27,"1",17.8375,17.8375,"53",1307272,855.619095347599,2,0,"Samstag",0,"Kein Feiertag",1,"Sommer",0,0,0,1,26.9482142857143,-0.785714285714285,7.14285714285714,2.85714285714286,NA,NA,"hoch",TRUE,TRUE,FALSE
2013-07-27,"1",15,15,"21",1307273,382.965879977945,3,0,"Samstag",0,"Kein Feiertag",1,"Sommer",0,0,0,1,26.7910714285714,-0.628571428571426,7.71428571428571,2.28571428571429,NA,NA,"hoch",TRUE,TRUE,FALSE
2013-07-27,"1",17.8375,17.8375,"61",1307275,358.892714466409,5,0,"Samstag",0,"Kein Feiertag",1,"Sommer",0,0,0,1,26.6339285714286,-0.471428571428572,8.28571428571429,1.71428571428571,NA,NA,"hoch",TRUE,TRUE,FALSE
2013-07-28,"4",15,15,"61",1307281,86.0791432446654,1,0,"Sonntag",0,"Kein Feiertag",1,"Sommer",0,0,0,1,26.2946428571429,-1.40714285714286,9.28571428571429,3.71428571428571,NA,NA,"hoch",FALSE,FALSE,FALSE
2013-07-28,"4",17.8375,17.8375,"61",1307282,871.802546455837,2,0,"Sonntag",0,"Kein Feiertag",1,"Sommer",0,0,0,1,25.9553571428571,-1.06785714285714,10.2857142857143,2.71428571428571,NA,NA,"hoch",FALSE,FALSE,FALSE
2013-07-28,"4",15,15,"61",1307283,360.096105223697,3,0,"Sonntag",0,"Kein Feiertag",1,"Sommer",0,0,0,1,25.6160714285714,-0.728571428571431,11.2857142857143,1.71428571428571,NA,NA,"hoch",FALSE,FALSE,FALSE
2013-07-28,"4",17.8375,17.8375,"61",1307285,437.824795495097,5,0,"Sonntag",0,"Kein Feiertag",1,"Sommer",0,0,0,1,25.4339285714286,-0.546428571428571,11.7142857142857,1.28571428571429,NA,NA,"hoch",FALSE,FALSE,FALSE
2013-07-29,"1",15,15,"0",1307291,183.564164400591,1,0,"Montag",0,"Kein Feiertag",0,"Sommer",0,0,0,1,24.9517857142857,-2.16428571428571,11.7142857142857,-1.71428571428571,NA,NA,"hoch",TRUE,TRUE,FALSE
2013-07-29,"1",17.8375,17.8375,"10",1307292,672.50214523923,2,0,"Montag",0,"Kein Feiertag",0,"Sommer",0,0,0,1,24.4696428571429,-1.68214285714286,11.7142857142857,-1.71428571428571,NA,NA,"hoch",TRUE,TRUE,FALSE
2013-07-29,"1",15,15,"61",1307293,356.033434735079,3,0,"Montag",0,"Kein Feiertag",0,"Sommer",0,0,0,1,23.9875,-1.2,11.7142857142857,-1.71428571428571,NA,NA,"hoch",TRUE,TRUE,FALSE
2013-07-29,"1",17.8375,17.8375,"61",1307295,368.951029057165,5,0,"Montag",0,"Kein Feiertag",0,"Sommer",0,0,0,1,23.6875,-0.899999999999999,11.2857142857143,-1.28571428571429,NA,NA,"hoch",TRUE,TRUE,FALSE
2013-07-30,"5",15,15,"21",1307301,132.111640117897,1,0,"Dienstag",0,"Kein Feiertag",0,"Sommer",0,0,0,1,23.1428571428571,-2.06785714285714,11.2857142857143,1.71428571428571,NA,NA,"hoch",FALSE,FALSE,FALSE
2013-07-30,"5",17.8375,17.8375,"21",1307302,690.117757120039,2,0,"Dienstag",0,"Kein Feiertag",0,"Sommer",0,0,0,1,22.5982142857143,-1.52321428571429,11.2857142857143,1.71428571428571,NA,NA,"hoch",FALSE,FALSE,FALSE
2013-07-30,"5",15,15,"21",1307303,354.531775116541,3,0,"Dienstag",0,"Kein Feiertag",0,"Sommer",0,0,0,1,22.0535714285714,-0.978571428571431,11.2857142857143,1.71428571428571,NA,NA,"hoch",FALSE,FALSE,FALSE
2013-07-30,"5",17.8375,17.8375,"21",1307305,424.086156965952,5,0,"Dienstag",0,"Kein Feiertag",0,"Sommer",0,0,0,1,21.8089285714286,-0.733928571428571,11.7142857142857,1.28571428571429,NA,NA,"hoch",FALSE,FALSE,FALSE
2013-07-31,"5",15,15,"65",1307311,144.745431773143,1,0,"Mittwoch",0,"Kein Feiertag",0,"Sommer",0,0,0,1,21.45,-1.175,12.5714285714286,3.42857142857143,NA,NA,"mittel",FALSE,FALSE,FALSE
2013-07-31,"5",17.8375,17.8375,"65",1307312,667.842224335937,2,0,"Mittwoch",0,"Kein Feiertag",0,"Sommer",0,0,0,1,21.0910714285714,-0.81607142857143,13.4285714285714,2.57142857142857,NA,NA,"mittel",FALSE,FALSE,FALSE
2013-07-31,"5",15,15,"65",1307313,321.075920611583,3,0,"Mittwoch",0,"Kein Feiertag",0,"Sommer",0,0,0,1,20.7321428571429,-0.457142857142859,14.2857142857143,1.71428571428571,NA,NA,"mittel",FALSE,FALSE,FALSE
2013-07-31,"5",17.8375,17.8375,"65",1307315,426.985804024935,5,0,"Mittwoch",0,"Kein Feiertag",0,"Sommer",0,0,0,1,20.6178571428571,-0.342857142857142,14.7142857142857,1.28571428571429,NA,NA,"mittel",FALSE,FALSE,FALSE
2013-08-01,"6",15,15,"21",1308011,157.854023011106,1,0,"Donnerstag",0,"Kein Feiertag",0,"Sommer",0,0,0,1,20.95,2.45,13.8571428571429,-6.85714285714286,NA,NA,"hoch",FALSE,FALSE,FALSE
2013-08-01,"6",17.8375,17.8375,"21",1308012,667.213719343287,2,0,"Donnerstag",0,"Kein Feiertag",0,"Sommer",0,0,0,1,21.2821428571429,2.11785714285714,13,-6,NA,NA,"hoch",FALSE,FALSE,FALSE
2013-08-01,"6",15,15,"21",1308013,304.830310037868,3,0,"Donnerstag",0,"Kein Feiertag",0,"Sommer",0,0,0,1,21.6142857142857,1.78571428571428,12.1428571428571,-5.14285714285714,NA,NA,"hoch",FALSE,FALSE,FALSE
2013-08-01,"6",17.8375,17.8375,"21",1308014,60.5614573229725,4,0,"Donnerstag",0,"Kein Feiertag",0,"Sommer",0,0,0,1,22.0607142857143,1.33928571428572,10.8571428571429,-3.85714285714286,NA,NA,"hoch",FALSE,FALSE,FALSE
2013-08-01,"6",15,15,"21",1308015,322.294307178179,5,0,"Donnerstag",0,"Kein Feiertag",0,"Sommer",0,0,0,1,22.5071428571429,0.892857142857142,9.57142857142857,-2.57142857142857,NA,NA,"hoch",FALSE,FALSE,FALSE
2013-08-02,"0",17.8375,17.8375,"21",1308021,117.359342094889,1,0,"Freitag",0,"Kein Feiertag",1,"Sommer",0,0,0,1,24.1017857142857,7.33571428571429,8.28571428571429,-1.28571428571429,NA,NA,"hoch",TRUE,TRUE,FALSE
2013-08-02,"0",15,15,"0",1308022,689.695100983376,2,0,"Freitag",0,"Kein Feiertag",1,"Sommer",0,0,0,1,25.6964285714286,5.74107142857143,7,0,NA,NA,"hoch",TRUE,TRUE,FALSE
2013-08-02,"0",17.8375,17.8375,"63",1308023,379.526700654912,3,0,"Freitag",0,"Kein Feiertag",1,"Sommer",0,0,0,1,26.8446428571429,4.59285714285715,7,0,NA,NA,"hoch",TRUE,TRUE,FALSE
2013-08-02,"0",15,15,"61",1308024,68.1222020855149,4,0,"Freitag",0,"Kein Feiertag",1,"Sommer",0,0,0,1,27.9928571428571,3.44464285714286,7,0,NA,NA,"hoch",TRUE,TRUE,FALSE
2013-08-02,"0",17.8375,17.8375,"63",1308025,282.371517214865,5,0,"Freitag",0,"Kein Feiertag",1,"Sommer",0,0,0,1,29.1410714285714,2.29642857142857,7,0,NA,NA,"hoch",TRUE,TRUE,FALSE
2013-08-03,"4",15,15,"63",1308031,186.027178770079,1,0,"Samstag",0,"Kein Feiertag",1,"Sommer",1,0,0,0,29.1357142857143,-5.77321428571429,7.57142857142857,3.42857142857143,NA,NA,"hoch",FALSE,FALSE,FALSE
2013-08-03,"4",17.8375,17.8375,"63",1308032,930.801703150498,2,0,"Samstag",0,"Kein Feiertag",1,"Sommer",1,0,0,0,29.1303571428571,-5.76785714285714,8.14285714285714,2.85714285714286,NA,NA,"hoch",FALSE,FALSE,FALSE
2013-08-03,"4",15,15,"63",1308033,454.705780795563,3,0,"Samstag",0,"Kein Feiertag",1,"Sommer",1,0,0,0,27.9767857142857,-4.61428571428571,8.71428571428571,2.28571428571429,NA,NA,"hoch",FALSE,FALSE,FALSE
2013-08-03,"4",17.8375,17.8375,"63",1308034,51.2749992906831,4,0,"Samstag",0,"Kein Feiertag",1,"Sommer",1,0,0,0,26.8232142857143,-3.46071428571429,9.28571428571429,1.71428571428571,NA,NA,"hoch",FALSE,FALSE,FALSE
2013-08-03,"4",15,15,"63",1308035,399.283316370115,5,0,"Samstag",0,"Kein Feiertag",1,"Sommer",1,0,0,0,25.6696428571429,-2.30714285714286,9.85714285714286,1.14285714285714,NA,NA,"hoch",FALSE,FALSE,FALSE
2013-08-04,"3",17.8375,17.8375,"61",1308041,104.708216687715,1,0,"Sonntag",0,"Kein Feiertag",1,"Sommer",0,1,0,0,24.4714285714286,-1.42142857142857,10,-2,NA,NA,"hoch",TRUE,TRUE,FALSE
2013-08-04,"3",15,15,"61",1308042,862.752429028985,2,0,"Sonntag",0,"Kein Feiertag",1,"Sommer",0,1,0,0,23.2732142857143,-0.223214285714285,10.1428571428571,-2.14285714285714,NA,NA,"hoch",TRUE,TRUE,FALSE
2013-08-04,"3",17.8375,17.8375,"61",1308043,382.85648750844,3,0,"Sonntag",0,"Kein Feiertag",1,"Sommer",0,1,0,0,23.2285714285714,-0.178571428571427,9.71428571428571,-1.71428571428571,NA,NA,"hoch",TRUE,TRUE,FALSE
2013-08-04,"3",15,15,"61",1308044,67.1568816245378,4,0,"Sonntag",0,"Kein Feiertag",1,"Sommer",0,1,0,0,23.1839285714286,-0.133928571428573,9.28571428571429,-1.28571428571429,NA,NA,"hoch",TRUE,TRUE,FALSE
2013-08-04,"3",17.8375,17.8375,"61",1308045,461.704848992483,5,0,"Sonntag",0,"Kein Feiertag",1,"Sommer",0,1,0,0,23.1392857142857,-0.0892857142857153,8.85714285714286,-0.857142857142858,NA,NA,"hoch",TRUE,TRUE,FALSE
2013-08-05,"0",15,15,"61",1308051,146.775309890073,1,0,"Montag",0,"Kein Feiertag",1,"Sommer",0,0,0,0,23.4875,2.3125,8.71428571428571,1.28571428571429,NA,NA,"hoch",TRUE,TRUE,FALSE
2013-08-05,"0",17.8375,17.8375,"61",1308052,520.947179812455,2,0,"Montag",0,"Kein Feiertag",1,"Sommer",0,0,0,0,23.8357142857143,1.96428571428572,8.57142857142857,1.42857142857143,NA,NA,"hoch",TRUE,TRUE,FALSE
2013-08-05,"0",15,15,"10",1308053,331.615355447409,3,0,"Montag",0,"Kein Feiertag",1,"Sommer",0,0,0,0,24.2285714285714,1.57142857142857,8.85714285714286,1.14285714285714,NA,NA,"hoch",TRUE,TRUE,FALSE
2013-08-05,"0",17.8375,17.8375,"61",1308055,354.247243408463,5,0,"Montag",0,"Kein Feiertag",1,"Sommer",0,0,0,0,24.6214285714286,1.17857142857143,9.14285714285714,0.857142857142858,NA,NA,"hoch",TRUE,TRUE,FALSE
2013-08-06,"5",15,15,"61",1308061,131.956277381283,1,0,"Dienstag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,24.5035714285714,-2.27857142857143,9.85714285714286,3.14285714285714,NA,NA,"hoch",TRUE,TRUE,FALSE
2013-08-06,"5",17.8375,17.8375,"75",1308062,498.920948322354,2,0,"Dienstag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,24.3857142857143,-2.16071428571428,10.5714285714286,2.42857142857143,NA,NA,"hoch",TRUE,TRUE,FALSE
2013-08-06,"5",15,15,"5",1308063,344.104806694018,3,0,"Dienstag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,24.2678571428571,-2.04285714285714,11.2857142857143,1.71428571428571,NA,NA,"hoch",TRUE,TRUE,FALSE
2013-08-06,"5",17.8375,17.8375,"5",1308064,69.705360420462,4,0,"Dienstag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,23.7571428571429,-1.53214285714286,11.7142857142857,1.28571428571429,NA,NA,"hoch",TRUE,TRUE,FALSE
2013-08-06,"5",15,15,"21",1308065,441.521507016938,5,0,"Dienstag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,23.2464285714286,-1.02142857142857,12.1428571428571,0.857142857142858,NA,NA,"hoch",TRUE,TRUE,FALSE
2013-08-07,"4",17.8375,17.8375,"10",1308071,160.593417296116,1,0,"Mittwoch",0,"Kein Feiertag",0,"Sommer",0,0,0,0,22.3053571428571,-3.09285714285715,11.8571428571429,-3.85714285714286,NA,NA,"mittel",TRUE,TRUE,FALSE
2013-08-07,"4",15,15,"10",1308072,519.197204695832,2,0,"Mittwoch",0,"Kein Feiertag",0,"Sommer",0,0,0,0,21.3642857142857,-2.15178571428572,11.5714285714286,-3.57142857142857,NA,NA,"mittel",TRUE,TRUE,FALSE
2013-08-07,"4",17.8375,17.8375,"53",1308073,341.483544581514,3,0,"Mittwoch",0,"Kein Feiertag",0,"Sommer",0,0,0,0,20.9339285714286,-1.72142857142857,10.8571428571429,-2.85714285714286,NA,NA,"mittel",TRUE,TRUE,FALSE
2013-08-07,"4",15,15,"71",1308074,83.1094116270633,4,0,"Mittwoch",0,"Kein Feiertag",0,"Sommer",0,0,0,0,20.5035714285714,-1.29107142857143,10.1428571428571,-2.14285714285714,NA,NA,"mittel",TRUE,TRUE,FALSE
2013-08-07,"4",17.8375,17.8375,"61",1308075,423.850318191533,5,0,"Mittwoch",0,"Kein Feiertag",0,"Sommer",0,0,0,0,20.0732142857143,-0.860714285714288,9.42857142857143,-1.42857142857143,NA,NA,"mittel",TRUE,TRUE,FALSE
2013-08-08,"7",15,15,"20",1308081,153.099424561652,1,0,"Donnerstag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,19.3232142857143,-2.34821428571428,9.28571428571429,2.71428571428571,NA,NA,"niedrig",FALSE,FALSE,FALSE
2013-08-08,"7",17.8375,17.8375,"20",1308082,486.25509543792,2,0,"Donnerstag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,18.5732142857143,-1.59821428571428,9.14285714285714,2.85714285714286,NA,NA,"niedrig",FALSE,FALSE,FALSE
2013-08-08,"7",15,15,"20",1308083,298.005519792868,3,0,"Donnerstag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,18.2535714285714,-1.27857142857143,9.71428571428571,2.28571428571429,NA,NA,"niedrig",FALSE,FALSE,FALSE
2013-08-08,"7",17.8375,17.8375,"20",1308084,96.7720958104522,4,0,"Donnerstag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,17.9339285714286,-0.958928571428569,10.2857142857143,1.71428571428571,NA,NA,"niedrig",FALSE,FALSE,FALSE
2013-08-08,"7",15,15,"20",1308085,464.87537153539,5,0,"Donnerstag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,17.6142857142857,-0.639285714285712,10.8571428571429,1.14285714285714,NA,NA,"niedrig",FALSE,FALSE,FALSE
2013-08-09,"4",17.8375,17.8375,"21",1308091,125.620344387906,1,0,"Freitag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,17.775,2.5625,11.1428571428571,-1.14285714285714,NA,NA,"mittel",FALSE,FALSE,FALSE
2013-08-09,"4",15,15,"21",1308092,539.975155104136,2,0,"Freitag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,17.9357142857143,2.40178571428571,11.4285714285714,-1.42857142857143,NA,NA,"mittel",FALSE,FALSE,FALSE
2013-08-09,"4",17.8375,17.8375,"21",1308093,328.22992428157,3,0,"Freitag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,18.4160714285714,1.92142857142857,11.1428571428571,-1.14285714285714,NA,NA,"mittel",FALSE,FALSE,FALSE
2013-08-09,"4",15,15,"21",1308094,81.4817797241125,4,0,"Freitag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,18.8964285714286,1.44107142857143,10.8571428571429,-0.857142857142858,NA,NA,"mittel",FALSE,FALSE,FALSE
2013-08-09,"4",17.8375,17.8375,"21",1308095,450.085987485785,5,0,"Freitag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,19.3767857142857,0.960714285714285,10.5714285714286,-0.571428571428571,NA,NA,"mittel",FALSE,FALSE,FALSE
2013-08-10,"7",15,15,"61",1308101,185.177162656408,1,0,"Samstag",0,"Kein Feiertag",3,"Sommer",0,0,0,0,19.7178571428571,-0.355357142857141,10.5714285714286,1.42857142857143,NA,NA,"mittel",FALSE,FALSE,FALSE
2013-08-10,"7",17.8375,17.8375,"61",1308102,614.511830668785,2,0,"Samstag",0,"Kein Feiertag",3,"Sommer",0,0,0,0,20.0589285714286,-0.696428571428569,10.5714285714286,1.42857142857143,NA,NA,"mittel",FALSE,FALSE,FALSE
2013-08-10,"7",15,15,"61",1308103,351.617029216224,3,0,"Samstag",0,"Kein Feiertag",3,"Sommer",0,0,0,0,19.9196428571429,-0.557142857142857,10.8571428571429,1.14285714285714,NA,NA,"mittel",FALSE,FALSE,FALSE
2013-08-10,"7",17.8375,17.8375,"61",1308104,59.9811123644503,4,0,"Samstag",0,"Kein Feiertag",3,"Sommer",0,0,0,0,19.7803571428571,-0.417857142857141,11.1428571428571,0.857142857142858,NA,NA,"mittel",FALSE,FALSE,FALSE
2013-08-10,"7",15,15,"61",1308105,450.993337129113,5,0,"Samstag",0,"Kein Feiertag",3,"Sommer",0,0,0,0,19.6410714285714,-0.278571428571428,11.4285714285714,0.571428571428571,NA,NA,"mittel",FALSE,FALSE,FALSE
2013-08-11,"7",17.8375,17.8375,"61",1308111,73.2088330039992,1,0,"Sonntag",0,"Kein Feiertag",1,"Sommer",0,0,0,0,19.0767857142857,-2.68928571428572,11.2857142857143,-2.28571428571429,NA,NA,"niedrig",FALSE,FALSE,FALSE
2013-08-11,"7",15,15,"61",1308112,666.9113081568,2,0,"Sonntag",0,"Kein Feiertag",1,"Sommer",0,0,0,0,18.5125,-2.125,11.1428571428571,-2.14285714285714,NA,NA,"niedrig",FALSE,FALSE,FALSE
2013-08-11,"7",17.8375,17.8375,"61",1308113,341.033029953849,3,0,"Sonntag",0,"Kein Feiertag",1,"Sommer",0,0,0,0,18.0875,-1.7,10.7142857142857,-1.71428571428571,NA,NA,"niedrig",FALSE,FALSE,FALSE
2013-08-11,"7",15,15,"61",1308114,60.7087857619079,4,0,"Sonntag",0,"Kein Feiertag",1,"Sommer",0,0,0,0,17.6625,-1.275,10.2857142857143,-1.28571428571429,NA,NA,"niedrig",FALSE,FALSE,FALSE
2013-08-11,"7",17.8375,17.8375,"61",1308115,583.491717818235,5,0,"Sonntag",0,"Kein Feiertag",1,"Sommer",0,0,0,0,17.2375,-0.850000000000001,9.85714285714286,-0.857142857142858,NA,NA,"niedrig",FALSE,FALSE,FALSE
2013-08-12,"7",15,15,"63",1308121,154.504729536697,1,0,"Montag",0,"Kein Feiertag",1,"Sommer",0,0,0,0,16.8214285714286,-0.37142857142857,9.71428571428571,1.28571428571429,NA,NA,"niedrig",FALSE,FALSE,FALSE
2013-08-12,"7",17.8375,17.8375,"63",1308122,510.019126480035,2,0,"Montag",0,"Kein Feiertag",1,"Sommer",0,0,0,0,16.4053571428571,0.0446428571428577,9.57142857142857,1.42857142857143,NA,NA,"niedrig",FALSE,FALSE,FALSE
2013-08-12,"7",15,15,"63",1308123,253.6233554703,3,0,"Montag",0,"Kein Feiertag",1,"Sommer",0,0,0,0,16.4142857142857,0.0357142857142847,9.85714285714286,1.14285714285714,NA,NA,"niedrig",FALSE,FALSE,FALSE
2013-08-12,"7",17.8375,17.8375,"63",1308124,97.7406166426712,4,0,"Montag",0,"Kein Feiertag",1,"Sommer",0,0,0,0,16.4232142857143,0.0267857142857153,10.1428571428571,0.857142857142858,NA,NA,"niedrig",FALSE,FALSE,FALSE
2013-08-12,"7",15,15,"63",1308125,356.026341718574,5,0,"Montag",0,"Kein Feiertag",1,"Sommer",0,0,0,0,16.4321428571429,0.0178571428571423,10.4285714285714,0.571428571428571,NA,NA,"niedrig",FALSE,FALSE,FALSE
2013-08-13,"3",17.8375,17.8375,"95",1308131,134.064451548102,1,0,"Dienstag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,16.4339285714286,-0.0339285714285715,11.4285714285714,4.57142857142857,NA,NA,"niedrig",FALSE,FALSE,FALSE
2013-08-13,"3",15,15,"95",1308132,535.403212817658,2,0,"Dienstag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,16.4357142857143,-0.0357142857142847,12.4285714285714,3.57142857142857,NA,NA,"niedrig",FALSE,FALSE,FALSE
2013-08-13,"3",17.8375,17.8375,"95",1308133,271.591283834177,3,0,"Dienstag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,16.4285714285714,-0.0285714285714285,13.1428571428571,2.85714285714286,NA,NA,"niedrig",FALSE,FALSE,FALSE
2013-08-13,"3",15,15,"95",1308134,113.863641914766,4,0,"Dienstag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,16.4214285714286,-0.0214285714285722,13.8571428571429,2.14285714285714,NA,NA,"niedrig",FALSE,FALSE,FALSE
2013-08-13,"3",17.8375,17.8375,"95",1308135,344.643463915453,5,0,"Dienstag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,16.4142857142857,-0.014285714285716,14.5714285714286,1.42857142857143,NA,NA,"niedrig",FALSE,FALSE,FALSE
2013-08-14,"4",15,15,"61",1308141,156.972510536869,1,0,"Mittwoch",0,"Kein Feiertag",0,"Sommer",0,0,0,0,16.6732142857143,1.58928571428572,15.5714285714286,2.42857142857143,NA,NA,"mittel",FALSE,FALSE,FALSE
2013-08-14,"4",17.8375,17.8375,"61",1308142,520.123590697437,2,0,"Mittwoch",0,"Kein Feiertag",0,"Sommer",0,0,0,0,16.9321428571429,1.33035714285714,16.5714285714286,1.42857142857143,NA,NA,"mittel",FALSE,FALSE,FALSE
