"Datum","Bewoelkung","Temperatur","Windgeschwindigkeit","Wettercode","Warengruppe","Umsatz","id","KielerWoche","Feiertag","Art_des_Feiertags","Ferien","Wochentag","Fussballspiel","Flohmarkt","Jahreszeit","Temperaturkategorie","Kreuzfahrtschiffe"
2012-07-31,5,17.1625,12,73,NA,NA,NA,0,0,"Kein Feiertag",NA,"Dienstag","0",0,NA,"hoch",0
2012-08-01,6,21.0625,6,51,NA,NA,NA,0,0,"Kein Feiertag",NA,"Mittwoch","0",0,NA,"hoch",0
2012-08-02,6,22.725,10,29,NA,NA,NA,0,0,"Kein Feiertag",NA,"Donnerstag","0",0,NA,"hoch",0
2012-08-03,4,20.6875,10,91,NA,NA,NA,0,0,"Kein Feiertag",NA,"Freitag","0",0,NA,"hoch",0
2012-08-04,6,18.225,6,61,NA,NA,NA,0,0,"Kein Feiertag",NA,"Samstag","1",0,NA,"hoch",0
2012-08-05,6,21.6125,4,70,NA,NA,NA,0,0,"Kein Feiertag",NA,"Sonntag","0",0,NA,"hoch",0
2012-08-06,5,19.575,16,80,NA,NA,NA,0,0,"Kein Feiertag",NA,"Montag","0",0,NA,"hoch",0
2012-08-07,6,17.3125,14,80,NA,NA,NA,0,0,"Kein Feiertag",NA,"Dienstag","0",0,NA,"hoch",0
2012-08-08,4,17.9,16,80,NA,NA,NA,0,0,"Kein Feiertag",NA,"Mittwoch","0",0,NA,"hoch",0
2012-08-09,5,18.35,12,52,NA,NA,NA,0,0,"Kein Feiertag",NA,"Donnerstag","0",0,NA,"hoch",0
2012-08-10,6,17.3,14,25,NA,NA,NA,0,0,"Kein Feiertag",NA,"Freitag","0",0,NA,"hoch",0
2012-08-11,2,18.85,10,31,NA,NA,NA,0,0,"Kein Feiertag",NA,"Samstag","0",0,NA,"hoch",0
2012-08-12,1,19.7875,12,37,NA,NA,NA,0,0,"Kein Feiertag",NA,"Sonntag","0",0,NA,"hoch",0
2012-08-13,2,20.0375,14,44,NA,NA,NA,0,0,"Kein Feiertag",NA,"Montag","0",0,NA,"hoch",0
2012-08-14,2,20.1625,12,50,NA,NA,NA,0,0,"Kein Feiertag",NA,"Dienstag","0",0,NA,"hoch",0
2012-08-15,1,20.4,14,56,NA,NA,NA,0,0,"Kein Feiertag",NA,"Mittwoch","0",0,NA,"hoch",0
2012-08-16,6,17.325,10,63,NA,NA,NA,0,0,"Kein Feiertag",NA,"Donnerstag","0",0,NA,"hoch",0
2012-08-17,5,21.9375,8,65,NA,NA,NA,0,0,"Kein Feiertag",NA,"Freitag","1",0,NA,"hoch",0
2012-08-18,6,27.525,8,67,NA,NA,NA,0,0,"Kein Feiertag",NA,"Samstag","0",0,NA,"hoch",0
2012-08-19,2,26.875,8,70,NA,NA,NA,0,0,"Kein Feiertag",NA,"Sonntag","0",0,NA,"hoch",0
2012-08-20,3,26.15,16,72,NA,NA,NA,0,0,"Kein Feiertag",NA,"Montag","0",0,NA,"hoch",0
2012-08-21,6,20.8125,6,75,NA,NA,NA,0,0,"Kein Feiertag",NA,"Dienstag","0",0,NA,"hoch",0
2012-08-22,4,20.0125,18,77,NA,NA,NA,0,0,"Kein Feiertag",NA,"Mittwoch","0",0,NA,"hoch",0
2012-08-23,5,19.8375,18,80,NA,NA,NA,0,0,"Kein Feiertag",NA,"Donnerstag","0",0,NA,"hoch",0
2012-08-24,7,16.2625,4,61,NA,NA,NA,0,0,"Kein Feiertag",NA,"Freitag","0",0,NA,"hoch",0
2012-08-25,6,18.8625,8,80,NA,NA,NA,0,0,"Kein Feiertag",NA,"Samstag","0",0,NA,"hoch",0
2012-08-26,6,17.325,14,95,NA,NA,NA,0,0,"Kein Feiertag",NA,"Sonntag","0",0,NA,"hoch",0
2012-08-27,2,17.8625,12,78,NA,NA,NA,0,0,"Kein Feiertag",NA,"Montag","0",0,NA,"hoch",0
2012-08-28,7,19.5875,8,61,NA,NA,NA,0,0,"Kein Feiertag",NA,"Dienstag","0",0,NA,"hoch",0
2012-08-29,4,20.6625,8,3,NA,NA,NA,0,0,"Kein Feiertag",NA,"Mittwoch","0",0,NA,"hoch",0
2012-08-30,7,19.2375,6,14,NA,NA,NA,0,0,"Kein Feiertag",NA,"Donnerstag","0",0,NA,"hoch",0
2012-08-31,3,17.2875,14,25,NA,NA,NA,0,0,"Kein Feiertag",NA,"Freitag","0",0,NA,"hoch",0
2012-09-01,6,16.6,12,36,NA,NA,NA,0,0,"Kein Feiertag",NA,"Samstag","0",0,NA,"hoch",0
2012-09-02,6,19.15,14,47,NA,NA,NA,0,0,"Kein Feiertag",NA,"Sonntag","0",0,NA,"hoch",0
2012-09-03,4,19.475,12,58,NA,NA,NA,0,0,"Kein Feiertag",NA,"Montag","0",0,NA,"hoch",0
2012-09-04,4,20.5375,14,69,NA,NA,NA,0,0,"Kein Feiertag",NA,"Dienstag","0",0,NA,"hoch",0
2012-09-05,6,17.1375,14,80,NA,NA,NA,0,0,"Kein Feiertag",NA,"Mittwoch","0",0,NA,"hoch",0
2012-09-06,7,16.1125,14,69,NA,NA,NA,0,0,"Kein Feiertag",NA,"Donnerstag","0",0,NA,"hoch",0
2012-09-07,7,16.125,12,58,NA,NA,NA,0,0,"Kein Feiertag",NA,"Freitag","0",0,NA,"hoch",0
2012-09-08,5,18.4625,16,51,NA,NA,NA,0,0,"Kein Feiertag",NA,"Samstag","0",0,NA,"hoch",0
2012-09-09,4,21.075,6,54,NA,NA,NA,0,0,"Kein Feiertag",NA,"Sonntag","0",0,NA,"hoch",0
2012-09-10,4,23.125,12,57,NA,NA,NA,0,0,"Kein Feiertag",NA,"Montag","0",0,NA,"hoch",0
2012-09-11,7,17.0875,12,61,NA,NA,NA,0,0,"Kein Feiertag",NA,"Dienstag","0",0,NA,"hoch",0
2012-09-12,4,13.9625,12,80,NA,NA,NA,0,0,"Kein Feiertag",NA,"Mittwoch","0",0,NA,"mittel",0
2012-09-13,3,15.1,8,70,NA,NA,NA,0,0,"Kein Feiertag",NA,"Donnerstag","0",0,NA,"mittel",0
2012-09-14,8,13.7125,16,61,NA,NA,NA,0,0,"Kein Feiertag",NA,"Freitag","1",0,NA,"mittel",0
2012-09-15,6,15.625,18,80,NA,NA,NA,0,0,"Kein Feiertag",NA,"Samstag","0",0,NA,"mittel",0
2012-09-16,3,18.35,12,52,NA,NA,NA,0,0,"Kein Feiertag",NA,"Sonntag","0",0,NA,"hoch",0
2012-09-17,4,17.4375,14,25,NA,NA,NA,0,0,"Kein Feiertag",NA,"Montag","0",0,NA,"hoch",0
2012-09-18,6,15.0375,14,80,NA,NA,NA,0,0,"Kein Feiertag",NA,"Dienstag","0",0,NA,"mittel",0
2012-09-19,5,10.6375,16,81,NA,NA,NA,0,0,"Kein Feiertag",NA,"Mittwoch","0",0,NA,"mittel",0
2012-09-20,6,11.4875,12,80,NA,NA,NA,0,0,"Kein Feiertag",NA,"Donnerstag","0",0,NA,"mittel",0
2012-09-21,7,14.25,14,21,NA,NA,NA,0,0,"Kein Feiertag",NA,"Freitag","0",0,NA,"mittel",0
2012-09-22,5,11.5,14,25,NA,NA,NA,0,0,"Kein Feiertag",NA,"Samstag","0",0,NA,"mittel",0
2012-09-23,4,13.65,10,43,NA,NA,NA,0,0,"Kein Feiertag",NA,"Sonntag","1",0,NA,"mittel",0
2012-09-24,8,10.4125,16,61,NA,NA,NA,0,0,"Kein Feiertag",NA,"Montag","0",0,NA,"mittel",0
2012-09-25,7,14.925,10,80,NA,NA,NA,0,0,"Kein Feiertag",NA,"Dienstag","0",0,NA,"mittel",0
2012-09-26,7,12.5625,6,61,NA,NA,NA,0,0,"Kein Feiertag",NA,"Mittwoch","0",0,NA,"mittel",0
2012-09-27,7,13.2,10,61,NA,NA,NA,0,0,"Kein Feiertag",NA,"Donnerstag","0",0,NA,"mittel",0
2012-09-28,6,13.5625,12,43,NA,NA,NA,0,0,"Kein Feiertag",NA,"Freitag","0",0,NA,"mittel",0
2012-09-29,5,13.2625,16,25,NA,NA,NA,0,0,"Kein Feiertag",NA,"Samstag","0",0,NA,"mittel",0
2012-09-30,4,13.875,14,25,NA,NA,NA,0,0,"Kein Feiertag",NA,"Sonntag","0",0,NA,"mittel",0
2012-10-01,7,13.8625,10,17,NA,NA,NA,0,0,"Kein Feiertag",NA,"Montag","0",0,NA,"mittel",0
2012-10-02,6,15.1625,10,10,NA,NA,NA,0,0,"Kein Feiertag",NA,"Dienstag","0",0,NA,"mittel",0
2012-10-03,7,14.175,12,65,NA,NA,NA,0,1,"Tag der Deutschen Einheit",NA,"Mittwoch","0",0,NA,"mittel",0
2012-10-04,7,10.45,10,80,NA,NA,NA,0,0,"Kein Feiertag",NA,"Donnerstag","0",0,NA,"mittel",0
2012-10-05,7,9.7375,14,61,NA,NA,NA,0,0,"Kein Feiertag",NA,"Freitag","0",0,NA,"mittel",0
2012-10-08,4,12.4375,12,80,NA,NA,NA,0,0,"Kein Feiertag",NA,"Montag","0",0,NA,"mittel",0
2012-10-09,1,10.9875,19,80,NA,NA,NA,0,0,"Kein Feiertag",NA,"Dienstag","0",0,NA,"mittel",0
2012-10-10,5,10.1,12,80,NA,NA,NA,0,0,"Kein Feiertag",NA,"Mittwoch","0",0,NA,"mittel",0
2012-10-11,4,11.4375,6,70,NA,NA,NA,0,0,"Kein Feiertag",NA,"Donnerstag","0",0,NA,"mittel",0
2012-10-12,6,10.1375,10,61,NA,NA,NA,0,0,"Kein Feiertag",NA,"Freitag","0",0,NA,"mittel",0
2012-10-15,6,9.5875,10,51,NA,NA,NA,0,0,"Kein Feiertag",NA,"Montag","0",0,NA,"mittel",0
2012-10-16,7,10.8875,12,61,NA,NA,NA,0,0,"Kein Feiertag",NA,"Dienstag","0",0,NA,"mittel",0
2012-10-17,7,12.1,12,21,NA,NA,NA,0,0,"Kein Feiertag",NA,"Mittwoch","0",0,NA,"mittel",0
2012-10-18,6,16.775,8,17,NA,NA,NA,0,0,"Kein Feiertag",NA,"Donnerstag","0",0,NA,"hoch",0
2012-10-19,3,19.35,6,13,NA,NA,NA,0,0,"Kein Feiertag",NA,"Freitag","0",0,NA,"hoch",0
2012-10-22,8,12.675,8,10,NA,NA,NA,0,0,"Kein Feiertag",NA,"Montag","0",0,NA,"mittel",0
2012-10-23,8,11.8875,8,51,NA,NA,NA,0,0,"Kein Feiertag",NA,"Dienstag","0",0,NA,"mittel",0
2012-10-24,8,10.9875,6,51,NA,NA,NA,0,0,"Kein Feiertag",NA,"Mittwoch","0",0,NA,"mittel",0
2012-10-25,6,8.7375,16,80,NA,NA,NA,0,0,"Kein Feiertag",NA,"Donnerstag","0",0,NA,"niedrig",0
2012-10-26,5,5.1875,8,70,NA,NA,NA,0,0,"Kein Feiertag",NA,"Freitag","0",0,NA,"niedrig",0
2012-10-29,8,3.625,14,61,NA,NA,NA,0,0,"Kein Feiertag",NA,"Montag","0",0,NA,"niedrig",0
2012-10-30,4,7.0625,8,25,NA,NA,NA,0,0,"Kein Feiertag",NA,"Dienstag","0",0,NA,"niedrig",0
2012-10-31,6,7.95,10,10,NA,NA,NA,0,1,"Reformationstag",NA,"Mittwoch","0",0,NA,"niedrig",0
2012-11-01,7,5.8125,10,15,NA,NA,NA,0,0,"Kein Feiertag",NA,"Donnerstag","0",0,NA,"niedrig",0
2012-11-02,7,7.475,12,21,NA,NA,NA,0,0,"Kein Feiertag",NA,"Freitag","0",0,NA,"niedrig",0
2012-11-05,7,6.5875,10,61,NA,NA,NA,0,0,"Kein Feiertag",NA,"Montag","0",0,NA,"niedrig",0
2012-11-06,6,7.45,14,80,NA,NA,NA,0,0,"Kein Feiertag",NA,"Dienstag","0",0,NA,"niedrig",0
2012-11-07,7,10.3,16,51,NA,NA,NA,0,0,"Kein Feiertag",NA,"Mittwoch","0",0,NA,"mittel",0
2012-11-08,7,9.6625,16,80,NA,NA,NA,0,0,"Kein Feiertag",NA,"Donnerstag","0",0,NA,"mittel",0
2012-11-09,7,9.5,8,20,NA,NA,NA,0,0,"Kein Feiertag",NA,"Freitag","0",0,NA,"mittel",0
2012-11-12,6,7.3125,12,80,NA,NA,NA,0,0,"Kein Feiertag",NA,"Montag","0",0,NA,"niedrig",0
2012-11-13,7,7.2,8,10,NA,NA,NA,0,0,"Kein Feiertag",NA,"Dienstag","0",0,NA,"niedrig",0
2012-11-14,8,9.6625,6,10,NA,NA,NA,0,0,"Kein Feiertag",NA,"Mittwoch","0",0,NA,"mittel",0
2012-11-15,7,8.7125,6,5,NA,NA,NA,0,0,"Kein Feiertag",NA,"Donnerstag","0",0,NA,"niedrig",0
2012-11-16,7,-0.275,6,10,NA,NA,NA,0,0,"Kein Feiertag",NA,"Freitag","0",0,NA,"niedrig",0
2012-11-19,3,6.125,8,3,NA,NA,NA,0,0,"Kein Feiertag",NA,"Montag","0",0,NA,"niedrig",0
2012-11-20,6,7.675,8,10,NA,NA,NA,0,0,"Kein Feiertag",NA,"Dienstag","0",0,NA,"niedrig",0
2012-11-21,8,6.1875,12,10,NA,NA,NA,0,0,"Kein Feiertag",NA,"Mittwoch","0",0,NA,"niedrig",0
2012-11-22,4,9.1,14,3,NA,NA,NA,0,0,"Kein Feiertag",NA,"Donnerstag","0",0,NA,"mittel",0
2012-11-23,7,6.7,10,61,NA,NA,NA,0,0,"Kein Feiertag",NA,"Freitag","0",0,NA,"niedrig",0
2012-11-26,6,8.1625,10,40,NA,NA,NA,0,0,"Kein Feiertag",NA,"Montag","0",0,NA,"niedrig",0
2012-11-27,7,7.625,8,20,NA,NA,NA,0,0,"Kein Feiertag",NA,"Dienstag","0",0,NA,"niedrig",0
2012-11-28,8,5.325,8,51,NA,NA,NA,0,0,"Kein Feiertag",NA,"Mittwoch","0",0,NA,"niedrig",0
2012-11-29,7,3.4625,14,61,NA,NA,NA,0,0,"Kein Feiertag",NA,"Donnerstag","0",0,NA,"niedrig",0
2012-11-30,2,0.725,10,35,NA,NA,NA,0,0,"Kein Feiertag",NA,"Freitag","0",0,NA,"niedrig",0
2012-12-03,8,1.033333,8,10,NA,NA,NA,0,0,"Kein Feiertag",NA,"Montag","0",0,NA,"niedrig",0
2012-12-04,7,1.375,8,69,NA,NA,NA,0,0,"Kein Feiertag",NA,"Dienstag","0",0,NA,"niedrig",0
2012-12-05,2,-4.7875,10,49,NA,NA,NA,0,0,"Kein Feiertag",NA,"Mittwoch","0",0,NA,"niedrig",0
2012-12-06,1,-4.45,8,29,NA,NA,NA,0,0,"Kein Feiertag",NA,"Donnerstag","0",0,NA,"niedrig",0
2012-12-07,4,-1.7875,8,10,NA,NA,NA,0,0,"Kein Feiertag",NA,"Freitag","0",0,NA,"niedrig",0
2012-12-10,8,0.1875,18,71,NA,NA,NA,0,0,"Kein Feiertag",NA,"Montag","0",0,NA,"niedrig",0
2012-12-11,6,-1.8625,14,40,NA,NA,NA,0,0,"Kein Feiertag",NA,"Dienstag","0",0,NA,"niedrig",0
2012-12-12,3,-5.7375,4,10,NA,NA,NA,0,0,"Kein Feiertag",NA,"Mittwoch","0",0,NA,"niedrig",0
2012-12-13,7,-2.0625,4,78,NA,NA,NA,0,0,"Kein Feiertag",NA,"Donnerstag","0",0,NA,"niedrig",0
2012-12-14,7,-2.6875,10,10,NA,NA,NA,0,0,"Kein Feiertag",NA,"Freitag","0",0,NA,"niedrig",0
2012-12-17,8,4.1875,4,47,NA,NA,NA,0,0,"Kein Feiertag",NA,"Montag","0",0,NA,"niedrig",0
2012-12-18,8,3.6375,10,61,NA,NA,NA,0,0,"Kein Feiertag",NA,"Dienstag","0",0,NA,"niedrig",0
2012-12-19,7,2.8625,6,20,NA,NA,NA,0,0,"Kein Feiertag",NA,"Mittwoch","0",0,NA,"niedrig",0
2012-12-20,7,2.0875,12,5,NA,NA,NA,0,0,"Kein Feiertag",NA,"Donnerstag","0",0,NA,"niedrig",0
2012-12-21,7,-0.2125,10,13,NA,NA,NA,0,0,"Kein Feiertag",NA,"Freitag","0",0,NA,"niedrig",0
2013-04-30,3,11.116666,15,0,NA,NA,NA,0,0,"Kein Feiertag",NA,"Dienstag","0",0,NA,"mittel",1
2013-05-01,0,9.9,11,3,NA,NA,NA,0,1,"Tag der Arbeit",NA,"Mittwoch","0",0,NA,"mittel",2
2013-05-02,1,11.0375,12,6,NA,NA,NA,0,0,"Kein Feiertag",NA,"Donnerstag","0",0,NA,"mittel",0
2013-05-03,0,12.9125,9,9,NA,NA,NA,0,0,"Kein Feiertag",NA,"Freitag","0",0,NA,"mittel",0
2013-05-04,0,17.95,18,12,NA,NA,NA,0,0,"Kein Feiertag",NA,"Samstag","0",0,NA,"hoch",1
2013-05-05,3,16.2125,10,15,NA,NA,NA,0,0,"Kein Feiertag",NA,"Sonntag","0",1,NA,"hoch",2
2013-05-06,0,15.675,8,18,NA,NA,NA,0,0,"Kein Feiertag",NA,"Montag","0",0,NA,"mittel",0
2013-05-07,1,17.4125,10,21,NA,NA,NA,0,0,"Kein Feiertag",NA,"Dienstag","0",0,NA,"hoch",1
2013-05-08,4,18.8125,9,21,NA,NA,NA,0,0,"Kein Feiertag",NA,"Mittwoch","0",0,NA,"hoch",0
2013-05-09,7,16.125,11,21,NA,NA,NA,0,1,"Christi Himmelfahrt, Pfingsten",NA,"Donnerstag","0",0,NA,"hoch",0
2013-05-10,5,15.5,12,21,NA,NA,NA,0,0,"Kein Feiertag",NA,"Freitag","0",0,NA,"mittel",2
2013-05-11,7,15.4125,11,41,NA,NA,NA,0,0,"Kein Feiertag",NA,"Samstag","1",0,NA,"mittel",2
2013-05-12,7,11.7125,12,61,NA,NA,NA,0,0,"Kein Feiertag",NA,"Sonntag","0",0,NA,"mittel",0
2013-05-13,7,11.4375,10,65,NA,NA,NA,0,0,"Kein Feiertag",NA,"Montag","0",0,NA,"mittel",1
2013-05-14,5,12.6,10,21,NA,NA,NA,0,0,"Kein Feiertag",NA,"Dienstag","0",0,NA,"mittel",0
2013-05-15,4,20.5375,10,61,NA,NA,NA,0,0,"Kein Feiertag",NA,"Mittwoch","0",0,NA,"hoch",0
2013-05-16,0,16.1625,13,5,NA,NA,NA,0,0,"Kein Feiertag",NA,"Donnerstag","0",0,NA,"hoch",1
2013-05-17,0,21.3125,11,5,NA,NA,NA,0,0,"Kein Feiertag",NA,"Freitag","0",0,NA,"hoch",0
2013-05-18,7,13.85,12,10,NA,NA,NA,0,0,"Kein Feiertag",NA,"Samstag","1",0,NA,"mittel",2
2013-05-19,8,13.05,5,20,NA,NA,NA,0,0,"Kein Feiertag",NA,"Sonntag","0",0,NA,"mittel",1
2013-05-20,7,15.775,8,21,NA,NA,NA,0,1,"Christi Himmelfahrt, Pfingsten",NA,"Montag","0",0,NA,"mittel",0
2013-05-21,7,12.525,9,65,NA,NA,NA,0,0,"Kein Feiertag",NA,"Dienstag","0",0,NA,"mittel",0
2013-05-22,7,9.0625,23,63,NA,NA,NA,0,0,"Kein Feiertag",NA,"Mittwoch","0",0,NA,"mittel",0
2013-05-23,5,10.525,8,61,NA,NA,NA,0,0,"Kein Feiertag",NA,"Donnerstag","0",0,NA,"mittel",1
2013-05-24,5,12.5,8,61,NA,NA,NA,0,0,"Kein Feiertag",NA,"Freitag","0",0,NA,"mittel",0
2013-05-25,7,11.3375,11,63,NA,NA,NA,0,0,"Kein Feiertag",NA,"Samstag","1",0,NA,"mittel",2
2013-05-26,7,14.1625,15,63,NA,NA,NA,0,0,"Kein Feiertag",NA,"Sonntag","0",0,NA,"mittel",1
2013-05-27,6,14.7875,10,41,NA,NA,NA,0,0,"Kein Feiertag",NA,"Montag","0",0,NA,"mittel",0
2013-05-28,6,15.4,10,20,NA,NA,NA,0,0,"Kein Feiertag",NA,"Dienstag","0",0,NA,"mittel",1
2013-05-29,7,13.6625,14,61,NA,NA,NA,0,0,"Kein Feiertag",NA,"Mittwoch","0",0,NA,"mittel",2
2013-05-30,4,16.125,11,21,NA,NA,NA,0,0,"Kein Feiertag",NA,"Donnerstag","0",0,NA,"hoch",1
2013-05-31,3,17.65,12,21,NA,NA,NA,0,0,"Kein Feiertag",NA,"Freitag","0",0,NA,"hoch",1
2013-06-01,3,20.3875,10,21,NA,NA,NA,0,0,"Kein Feiertag",NA,"Samstag","0",0,NA,"hoch",2
2013-06-02,2,14.975,18,18,NA,NA,NA,0,0,"Kein Feiertag",NA,"Sonntag","0",1,NA,"mittel",1
2013-06-03,0,17.35,13,16,NA,NA,NA,0,0,"Kein Feiertag",NA,"Montag","0",0,NA,"hoch",2
2013-06-04,3,17.1625,15,14,NA,NA,NA,0,0,"Kein Feiertag",NA,"Dienstag","0",0,NA,"hoch",1
2013-06-05,4,19.0875,9,11,NA,NA,NA,0,0,"Kein Feiertag",NA,"Mittwoch","0",0,NA,"hoch",0
2013-06-06,0,20.85,12,9,NA,NA,NA,0,0,"Kein Feiertag",NA,"Donnerstag","0",0,NA,"hoch",0
2013-06-07,0,19.7,8,7,NA,NA,NA,0,0,"Kein Feiertag",NA,"Freitag","0",0,NA,"hoch",0
2013-06-08,1,16.9625,9,4,NA,NA,NA,0,0,"Kein Feiertag",NA,"Samstag","0",0,NA,"hoch",3
2013-06-09,4,15.8875,7,2,NA,NA,NA,0,0,"Kein Feiertag",NA,"Sonntag","0",0,NA,"mittel",3
2013-06-10,2,17.725,8,0,NA,NA,NA,0,0,"Kein Feiertag",NA,"Montag","0",0,NA,"hoch",0
2013-06-11,2,16.6625,9,0,NA,NA,NA,0,0,"Kein Feiertag",NA,"Dienstag","0",0,NA,"hoch",0
2013-06-12,5,22.35,7,0,NA,NA,NA,0,0,"Kein Feiertag",NA,"Mittwoch","0",0,NA,"hoch",1
2013-06-14,2,16.7125,16,0,NA,NA,NA,0,0,"Kein Feiertag",NA,"Freitag","0",0,NA,"hoch",0
2013-06-15,6,17.0875,27,61,NA,NA,NA,0,0,"Kein Feiertag",NA,"Samstag","0",0,NA,"hoch",3
2013-06-16,7,15.5875,16,21,NA,NA,NA,0,0,"Kein Feiertag",NA,"Sonntag","0",0,NA,"mittel",2
2013-06-17,0,17.9,8,10,NA,NA,NA,0,0,"Kein Feiertag",NA,"Montag","0",0,NA,"hoch",0
2013-06-18,1,20.05,10,0,NA,NA,NA,0,0,"Kein Feiertag",NA,"Dienstag","0",0,NA,"hoch",0
2013-06-19,6,23.5375,10,63,NA,NA,NA,0,0,"Kein Feiertag",NA,"Mittwoch","0",0,NA,"hoch",1
2013-06-20,2,21.8375,10,63,NA,NA,NA,0,0,"Kein Feiertag",NA,"Donnerstag","0",0,NA,"hoch",1
2013-06-21,7,19.575,14,63,NA,NA,NA,0,0,"Kein Feiertag",NA,"Freitag","0",0,NA,"hoch",0
2013-06-22,6,19.7375,10,42,NA,NA,NA,1,0,"Kein Feiertag",NA,"Samstag","0",0,NA,"hoch",1
2013-06-23,6,17.5375,10,21,NA,NA,NA,1,0,"Kein Feiertag",NA,"Sonntag","0",0,NA,"hoch",1
2013-06-24,7,15.95,12,63,NA,NA,NA,1,0,"Kein Feiertag",NA,"Montag","0",0,NA,"mittel",1
2013-06-25,7,15.175,10,21,NA,NA,NA,1,0,"Kein Feiertag",NA,"Dienstag","0",0,NA,"mittel",0
2013-06-26,7,13.825,18,61,NA,NA,NA,1,0,"Kein Feiertag",NA,"Mittwoch","0",0,NA,"mittel",0
2013-06-27,7,12.55,10,61,NA,NA,NA,1,0,"Kein Feiertag",NA,"Donnerstag","0",0,NA,"mittel",1
2013-06-28,7,13.05,10,61,NA,NA,NA,1,0,"Kein Feiertag",NA,"Freitag","0",0,NA,"mittel",2
2013-06-29,6,14.8375,16,61,NA,NA,NA,1,0,"Kein Feiertag",NA,"Samstag","0",0,NA,"mittel",4
2013-06-30,7,14.0125,15,63,NA,NA,NA,1,0,"Kein Feiertag",NA,"Sonntag","0",0,NA,"mittel",2
2013-07-01,6,17.8375,15,20,1,148.828353112183,NA,0,0,"Kein Feiertag",1,"Montag","0",0,"Sommer","niedrig",0
2013-07-01,6,17.8375,15,20,2,535.856284785361,NA,0,0,"Kein Feiertag",1,"Montag","0",0,"Sommer","niedrig",0
2013-07-01,6,17.8375,15,20,3,201.198425690037,NA,0,0,"Kein Feiertag",1,"Montag","0",0,"Sommer","niedrig",0
2013-07-01,6,17.8375,15,20,4,65.890168799361,NA,0,0,"Kein Feiertag",1,"Montag","0",0,"Sommer","niedrig",0
2013-07-01,6,17.8375,15,20,5,317.475874933038,NA,0,0,"Kein Feiertag",1,"Montag","0",0,"Sommer","niedrig",0
2013-07-02,3,17.3125,10,40,1,159.79375714468,NA,0,0,"Kein Feiertag",1,"Dienstag","0",0,"Sommer","niedrig",1
2013-07-02,3,17.3125,10,40,2,546.780787392297,NA,0,0,"Kein Feiertag",1,"Dienstag","0",0,"Sommer","niedrig",1
2013-07-02,3,17.3125,10,40,3,265.261253994438,NA,0,0,"Kein Feiertag",1,"Dienstag","0",0,"Sommer","niedrig",1
2013-07-02,3,17.3125,10,40,4,74.5439171827412,NA,0,0,"Kein Feiertag",1,"Dienstag","0",0,"Sommer","niedrig",1
2013-07-02,3,17.3125,10,40,5,383.628681612577,NA,0,0,"Kein Feiertag",1,"Dienstag","0",0,"Sommer","niedrig",1
2013-07-03,7,21.075,6,61,1,111.885593514353,NA,0,0,"Kein Feiertag",1,"Mittwoch","0",0,"Sommer","hoch",0
2013-07-03,7,21.075,6,61,2,427.343258749983,NA,0,0,"Kein Feiertag",1,"Mittwoch","0",0,"Sommer","hoch",0
2013-07-03,7,21.075,6,61,3,210.260241465493,NA,0,0,"Kein Feiertag",1,"Mittwoch","0",0,"Sommer","hoch",0
2013-07-03,7,21.075,6,61,4,69.2627280649987,NA,0,0,"Kein Feiertag",1,"Mittwoch","0",0,"Sommer","hoch",0
2013-07-03,7,21.075,6,61,5,305.523072325318,NA,0,0,"Kein Feiertag",1,"Mittwoch","0",0,"Sommer","hoch",0
2013-07-04,7,18.85,7,20,1,168.864940979931,NA,0,0,"Kein Feiertag",1,"Donnerstag","0",0,"Sommer","mittel",1
2013-07-04,7,18.85,7,20,2,454.859641347987,NA,0,0,"Kein Feiertag",1,"Donnerstag","0",0,"Sommer","mittel",1
2013-07-04,7,18.85,7,20,3,190.686641378586,NA,0,0,"Kein Feiertag",1,"Donnerstag","0",0,"Sommer","mittel",1
2013-07-04,7,18.85,7,20,4,61.490175369225,NA,0,0,"Kein Feiertag",1,"Donnerstag","0",0,"Sommer","mittel",1
2013-07-04,7,18.85,7,20,5,308.408167942149,NA,0,0,"Kein Feiertag",1,"Donnerstag","0",0,"Sommer","mittel",1
2013-07-05,5,19.975,12,16,1,171.280754117955,NA,0,0,"Kein Feiertag",1,"Freitag","0",0,"Sommer","mittel",0
2013-07-05,5,19.975,12,16,2,492.818804066088,NA,0,0,"Kein Feiertag",1,"Freitag","0",0,"Sommer","mittel",0
2013-07-05,5,19.975,12,16,3,181.644870215041,NA,0,0,"Kein Feiertag",1,"Freitag","0",0,"Sommer","mittel",0
2013-07-05,5,19.975,12,16,4,86.7598614451924,NA,0,0,"Kein Feiertag",1,"Freitag","0",0,"Sommer","mittel",0
2013-07-05,5,19.975,12,16,5,355.518770367742,NA,0,0,"Kein Feiertag",1,"Freitag","0",0,"Sommer","mittel",0
2013-07-06,0,18.9625,8,12,1,174.552359998476,NA,0,0,"Kein Feiertag",1,"Samstag","0",0,"Sommer","mittel",1
2013-07-06,0,18.9625,8,12,2,631.906068038484,NA,0,0,"Kein Feiertag",1,"Samstag","0",0,"Sommer","mittel",1
2013-07-06,0,18.9625,8,12,3,291.557959835153,NA,0,0,"Kein Feiertag",1,"Samstag","0",0,"Sommer","mittel",1
2013-07-06,0,18.9625,8,12,4,80.6465768881107,NA,0,0,"Kein Feiertag",1,"Samstag","0",0,"Sommer","mittel",1
